sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_05262,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05262.jpg,"주의!
열차와
승강장 간격 넓음",Korean,ICDAR_mini,"주의!
열차와
넓음
간격
승강장",7741.074323654175,,,"주의!
열차와
넓음
간격
승강장",8709.61308479309,,
icdar_tr_img_05273,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05273.jpg,"- 블라스트
- 블라스트
- (1장 4,500원)",Korean,ICDAR_mini,"블라스트
블라스트
(1장
4,500원)",7999.517917633057,,,"블라스트
블라스트
(1장
4,500원)",8787.657976150513,,
icdar_tr_img_05282,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05282.jpg,"깊은 바다의 심층보습
하와이코나 914m
해양심층수","Latin, Korean",ICDAR_mini,"사
일가지
심층보습
pm8:00
바다의
갚은
하와이코나
914m
해양심층수
OH
OB",9089.946985244751,,,"사
일가지
심층보습
pm8:00
바다의
갚은
하와이코나
914m
해양심층수
OH
OB",8613.651990890503,,
icdar_tr_img_05311,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05311.jpg,,"Latin, Symbols, None, Korean",ICDAR_mini,"대학로틴틴
연
인터파크
2012.2013.2014.20
예
연속
5년
옥
성공했잖아
때
이거
보고
첫
데이트
연극
추천했어
엄청
주위에
네
최고!
옥탑방고양이
왔어요.
최고야
진짜
재관람하러
져!
예약이요.
고
두장
기다려주세요!
잠시만
대학로
에게
∣
02-764-8760
[주]
문의
∣
[주]
제작
어린이
잡고
꼭
손잡고
손잡이는
탑승하세요
황색선
안에",15215.883016586304,,,"대학로틴틴
연
인터파크
2012.2013.2014.20
예
연속
5년
옥
성공했잖아
때
이거
보고
첫
데이트
연극
추천했어
엄청
주위에
네
최고!
옥탑방고양이
왔어요.
최고야
진짜
재관람하러
져!
예약이요.
고
두장
기다려주세요!
잠시만
대학로
에게
∣
02-764-8760
[주]
문의
∣
[주]
제작
어린이
잡고
꼭
손잡고
손잡이는
탑승하세요
황색선
안에",17281.99791908264,,
icdar_tr_img_05352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05352.jpg,,"Symbols, Korean, None, Latin",ICDAR_mini,"LACQUER
STICK
LACQUER
STICK
HOT
01
가십
선명한
완벽한
컬러
발색력
&
스틱라커
핏팅력의
새미매트",12490.11516571045,,,"LACQUER
STICK
LACQUER
STICK
HOT
01
가십
선명한
완벽한
컬러
발색력
&
스틱라커
핏팅력의
새미매트",17332.664012908936,,
icdar_tr_img_05363,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05363.jpg,"A, B, C동, 쇼핑타운 지하1~2층
의류부자재","Mixed, Korean, Latin",ICDAR_mini,"지하1-2층
쇼핑타운
C동,
B,
A,
의류부자재",8388.796329498291,,,"지하1-2층
쇼핑타운
C동,
B,
A,
의류부자재",8630.49292564392,,
icdar_tr_img_05370,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05370.jpg,담배,Korean,ICDAR_mini,담배,11433.419942855835,,,담배,8190.528869628906,,
icdar_tr_img_05372,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05372.jpg,"- 첨단전자경비시스템
- 041

(The camera has a small unreadable label; not legible in the image.)","Latin, None, Korean",ICDAR_mini,"911
SEGURITY
첨단전자경비시스템
011",11184.79323387146,,,"911
SEGURITY
첨단전자경비시스템
011",11362.144947052002,,
icdar_tr_img_05382,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05382.jpg,,"Korean, None, Latin",ICDAR_mini,"81
치즈피자",8601.823091506958,,,"81
치즈피자",15353.80482673645,,
icdar_tr_img_05406,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05406.jpg,"- 매매전월세투자상담

Note: A small white flyer attached to the column is present but its text is not legible in the image.","Korean, None, Latin",ICDAR_mini,"매매
전월세
투자상담",8331.938982009888,,,"매매
전월세
투자상담",11255.888938903809,,
icdar_tr_img_05413,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05413.jpg,,"Latin, None, Korean",ICDAR_mini,"왕갈비탕
어린이보호구역
여기부터
냉면
속도를
줄이시오
어린이보호
안신
N
주차금지
협조
부탁드립니다
갈비정원",13213.621854782104,,,"왕갈비탕
어린이보호구역
여기부터
냉면
속도를
줄이시오
어린이보호
안신
N
주차금지
협조
부탁드립니다
갈비정원",16588.853120803833,,
icdar_tr_img_05420,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05420.jpg,"연예인 입소문 ""스타롤"" 올리브영 런칭
XIAOMI
MI STORE","Korean, None, Latin",ICDAR_mini,"XIAOM
연에인
""스타롤""
입소문
올리브영
런칭",10513.94271850586,,,"XIAOM
연에인
""스타롤""
입소문
올리브영
런칭",12771.16322517395,,
icdar_tr_img_05433,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05433.jpg,"- 낙산공원
- 315m
- Naksan Park
- Inwang-dong Mural Village
- 620m
- Fortress Trail
- Seoul Fortress Trail
- 서울성곽길
- 불법호객행위금지","Korean, None, Latin",ICDAR_mini,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",10861.426830291748,,,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",11031.620264053345,,
icdar_tr_img_05435,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05435.jpg,,"Latin, Mixed, None, Korean",ICDAR_mini,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",9092.663049697876,,,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",15564.127206802368,,
icdar_tr_img_05437,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05437.jpg,,"Latin, Mixed, None, Korean",ICDAR_mini,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",16372.376680374146,,,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",15238.481283187866,,
icdar_tr_img_05438,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05438.jpg,"맥카페 플레이스 특별 이벤트
아이스 아메리카노Ⓜ 1잔
+ 베이글","Symbols, Korean, Latin",ICDAR_mini,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",9253.049850463867,,,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",13859.718084335327,,
icdar_tr_img_05445,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05445.jpg,"쓰레기를 버리지 마세요
♪ 함께 쓰는 강의실, 자기 쓰레기는 자기가 버리는 매너있는 ‘시립대인’이 됩니다.","Symbols, Korean",ICDAR_mini,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",9565.08493423462,,,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",10137.276887893677,,
icdar_tr_img_05447,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05447.jpg,"- BEVERAGE
- 플라스틱","Korean, Latin",ICDAR_mini,"BEVERAGE
플라스틱",9168.291091918945,,,"BEVERAGE
플라스틱",10853.819131851196,,
icdar_tr_img_05448,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05448.jpg,"- 사다리주의
- 고용노동부
- 산업재해예방
- 안전보건공단","Latin, Korean",ICDAR_mini,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",10277.28295326233,,,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",10607.11407661438,,
icdar_tr_img_05470,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05470.jpg,"- YBM
- 첫토익 동시등록 시
- 수강료 최대 23% 할인
- 정기토익응시권
- 新토익 가이드북+인강
- 첫 토익팩(20%할인권+필기구SET)
- 모두 증정","Symbols, Mixed, Korean, Latin",ICDAR_mini,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",8378.996133804321,,,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",10462.67580986023,,
icdar_tr_img_05472,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05472.jpg,,"Latin, None, Korean",ICDAR_mini,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",10467.44680404663,,,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",15770.272016525269,,
icdar_tr_img_05476,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05476.jpg,"- 힐링-
- 사주&타로
- うらない
- 日本語

Note: Some surrounding text is blurry and not clearly readable in the image.","Symbols, None, Japanese, Korean",ICDAR_mini,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",14005.969285964966,,,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",14542.892932891846,,
icdar_tr_img_05485,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05485.jpg,"- 연금 + 즉석복권 판매
- 연금복권 520","Latin, Symbols, Korean",ICDAR_mini,"연금복권
즉석복군판매
연금
+
925-3467
RO",11683.190107345581,,,"연금복권
즉석복군판매
연금
+
925-3467
RO",9087.28814125061,,
icdar_tr_img_05501,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05501.jpg,"젠틀 브리즈
포근하고 부드러운 향기로
마음을 차분하게
₩22,000 / 100ml","Mixed, Korean",ICDAR_mini,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",9852.71406173706,,,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",8382.31086730957,,
icdar_tr_img_05505,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05505.jpg,"- 인터
- 레이
- LA COIFFURE A PETITS PRIX","Latin, None, Korean",ICDAR_mini,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",14116.886854171753,,,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",12695.93071937561,,
icdar_tr_img_05509,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05509.jpg,"- SINCE 1924
- 소주 본연의 깊고 진한 맛","Korean, None, Latin",ICDAR_mini,"SINCE
1924
본연의
소주
깊고
긴한맛",8307.197332382202,,,"SINCE
1924
본연의
소주
깊고
긴한맛",9759.712934494019,,
icdar_tr_img_05518,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05518.jpg,"항공우주종합
설계실습실",Korean,ICDAR_mini,"항공우주종합
설계실습실",6512.406826019287,,,"항공우주종합
설계실습실",6485.992193222046,,
icdar_tr_img_05535,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05535.jpg,"Extracted text (as visible):

- 화재 발생시 사용
- 화재용 긴급대피마스크 SCA 119FN
- SCA 119FN
- 긴급대피마스크

(Note: Multiple instances of ""SCA 119FN"" appear on the packaging in the image.)","Latin, None, Korean",ICDAR_mini,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",13002.53415107727,,,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",13847.446203231812,,
icdar_tr_img_05537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05537.jpg,"- 카페
- 시크릿
- 대학로 본점 4층
- ₩ 8,000 (1인)
- 이용시간: 2시간","None, Korean",ICDAR_mini,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",9196.558952331543,,,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",10955.835819244385,,
icdar_tr_img_05541,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05541.jpg,"- 자양 4동 공영주차장
- 입차구간 없음
- 운영 시간 24시간
- 시간당 요금 1,800원
- CCTV 작동중","Latin, Korean",ICDAR_mini,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",10799.047946929932,,,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",12256.868124008179,,
icdar_tr_img_05542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05542.jpg,수거함,Korean,ICDAR_mini,수거함,6642.86208152771,,,수거함,6783.13684463501,,
icdar_tr_img_05544,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05544.jpg,"- Coffee Study Talking
- 네일 & 속눈썹
- OM
- NAIL BLOSSOM
- Nail Blossom
- ADT","Latin, None, Korean",ICDAR_mini,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",14651.167154312134,,,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",13620.741844177246,,
icdar_tr_img_05633,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05633.jpg,,"Latin, Symbols, None, Korean",ICDAR_mini,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",9517.50135421753,,,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",15092.802047729492,,
icdar_tr_img_05636,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05636.jpg,,"Korean, Latin",ICDAR_mini,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",16045.71008682251,,,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",15252.621173858643,,
icdar_tr_img_05653,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05653.jpg,"- ROOM ESCAPE GAME
- 방탈출
- BEST MENU
- CAFFE BUS","Latin, Korean",ICDAR_mini,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",12512.282133102417,,,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",12331.353902816772,,
icdar_tr_img_05658,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05658.jpg,다양한,Korean,ICDAR_mini,다양한,6967.386960983276,,,다양한,11403.049945831299,,
icdar_tr_img_05661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05661.jpg,"- 让你无论何时何地都可以展现自我造型
- UNIX Take out
- 이젠 스타일도 테이크아웃 하세요!
- MINI BRUSH IRON","Latin, None, Korean",ICDAR_mini,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",17687.79683113098,,,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",21504.45818901062,,
icdar_tr_img_05664,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05664.jpg,,"None, Korean",ICDAR_mini,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",10971.00305557251,,,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",14172.238111495972,,
icdar_tr_img_05730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05730.jpg,"- 김밥
- 닭볶음탕

(Note: a small sticker on the sign is not clearly legible.)","Latin, Mixed, None, Korean",ICDAR_mini,"닭dorry
5-368
집
그
닭볶음탕
태
요",9820.966243743896,,,"닭dorry
5-368
집
그
닭볶음탕
태
요",9829.371929168701,,
icdar_tr_img_05745,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05745.jpg,,Korean,ICDAR_mini,"금이빨
최고가매입
사진관",6900.997161865234,,,"금이빨
최고가매입
사진관",14063.215970993042,,
