phase,sample_id,ground_truth_box_count,azure_intelligence_box_count,azure_intelligence_cat1_count,azure_intelligence_cat2_count,azure_intelligence_cat3_count,azure_intelligence_cat4_count,azure_intelligence_cat5_count,azure_intelligence_inference_time_ms,gpt-5-mini_box_count,gpt-5-mini_cat1_count,gpt-5-mini_cat2_count,gpt-5-mini_cat3_count,gpt-5-mini_cat4_count,gpt-5-mini_cat5_count,gpt-5-mini_inference_time_ms,gpt-5-nano_box_count,gpt-5-nano_cat1_count,gpt-5-nano_cat2_count,gpt-5-nano_cat3_count,gpt-5-nano_cat4_count,gpt-5-nano_cat5_count,gpt-5-nano_inference_time_ms,mistral_document_ai_box_count,mistral_document_ai_cat1_count,mistral_document_ai_cat2_count,mistral_document_ai_cat3_count,mistral_document_ai_cat4_count,mistral_document_ai_cat5_count,mistral_document_ai_inference_time_ms
P-C,138699,6,,,,,,,,0,0,0,0,0,0,12802.111148834229,0,0,0,0,0,0,21357.12718963623,,,,,,,
P-C,138700,6,,,,,,,,8,3,3,2,0,0,13808.097839355469,0,0,0,0,0,0,18022.727966308594,,,,,,,
P-C,138701,6,,,,,,,,8,2,3,3,0,0,16382.545948028564,7,3,2,2,0,0,16220.518112182617,,,,,,,
P-C,1431,11,,,,,,,,7,5,2,0,0,0,13678.038835525513,0,0,0,0,0,0,14236.941814422607,,,,,,,
P-C,14732,11,,,,,,,,12,6,3,0,0,3,14815.156936645508,13,8,3,0,0,2,17608.39605331421,,,,,,,
P-C,153252,9,,,,,,,,8,4,3,0,1,0,11661.608934402466,8,4,1,0,3,0,17276.230812072754,,,,,,,
P-C,153295,28,,,,,,,,21,8,13,0,0,0,26531.152963638306,9,6,3,0,0,0,20883.70990753174,,,,,,,
P-C,155318,12,,,,,,,,8,3,3,0,2,0,13961.371183395386,6,1,3,0,2,0,12902.197122573853,,,,,,,
P-C,155319,10,,,,,,,,7,4,2,0,1,0,14227.093935012817,8,5,2,0,1,0,17475.915908813477,,,,,,,
P-C,155320,8,,,,,,,,8,5,2,0,1,0,13089.851140975952,5,1,3,0,1,0,10162.83392906189,,,,,,,
P-C,155321,9,,,,,,,,5,3,1,0,1,0,10226.933002471924,8,6,1,0,1,0,12646.018981933594,,,,,,,
P-C,155375,8,,,,,,,,6,5,0,0,0,1,11053.317070007324,5,3,1,0,0,1,11276.060819625854,,,,,,,
P-C,155408,8,,,,,,,,3,3,0,0,0,0,9293.03503036499,3,2,1,0,0,0,13823.506116867065,,,,,,,
P-C,158029,8,,,,,,,,6,4,1,0,1,0,11801.212787628174,5,3,1,0,1,0,13723.335027694702,,,,,,,
P-C,158756,13,,,,,,,,15,6,8,0,0,1,17963.003873825073,10,7,1,0,0,2,23549.61085319519,,,,,,,
P-C,161545,13,,,,,,,,11,5,4,0,0,2,14690.927743911743,15,10,3,0,0,2,21949.19991493225,,,,,,,
P-C,161664,10,,,,,,,,7,4,2,0,0,1,14038.723230361938,5,3,1,0,0,1,15222.203969955444,,,,,,,
P-C,164172,6,,,,,,,,5,2,2,0,1,0,13593.773126602173,7,3,1,0,1,2,14432.934045791626,,,,,,,
P-C,165155,10,,,,,,,,12,9,3,0,0,0,11663.405179977417,11,7,4,0,0,0,18678.78031730652,,,,,,,
P-C,165156,2,,,,,,,,4,1,2,0,1,0,13451.488971710205,3,1,1,0,1,0,17273.50115776062,,,,,,,
P-C,165157,2,,,,,,,,4,2,1,0,1,0,12363.096714019775,3,0,2,0,1,0,11265.141010284424,,,,,,,
P-C,165158,3,,,,,,,,5,3,1,0,1,0,10331.500053405762,2,0,1,0,1,0,14124.661207199097,,,,,,,
P-C,165159,4,,,,,,,,5,1,3,0,1,0,11401.479959487915,4,1,2,0,1,0,13650.70104598999,,,,,,,
P-C,165160,4,,,,,,,,5,3,1,0,0,1,15499.786138534546,3,1,1,0,0,1,11059.731006622314,,,,,,,
P-C,165161,5,,,,,,,,8,3,2,0,0,3,15142.939805984497,7,2,2,0,0,3,14950.149059295654,,,,,,,
P-C,165162,4,,,,,,,,6,2,2,0,0,2,13311.761140823364,9,2,2,0,0,5,15845.26777267456,,,,,,,
P-C,165163,8,,,,,,,,7,4,2,0,0,1,18534.652948379517,8,5,2,0,0,1,14929.072856903076,,,,,,,
P-C,165164,4,,,,,,,,6,4,1,0,0,1,16890.339851379395,5,2,2,0,0,1,15390.74182510376,,,,,,,
P-C,165165,6,,,,,,,,5,2,3,0,0,0,15651.595115661621,5,2,3,0,0,0,10911.659955978394,,,,,,,
P-C,165166,3,,,,,,,,4,3,1,0,0,0,10447.90005683899,3,2,1,0,0,0,13021.289825439453,,,,,,,
P-C,165167,6,,,,,,,,4,2,2,0,0,0,11894.690036773682,6,4,2,0,0,0,12073.179006576538,,,,,,,
P-C,165168,7,,,,,,,,8,4,4,0,0,0,18704.918146133423,9,5,4,0,0,0,13706.51912689209,,,,,,,
P-C,166403,11,,,,,,,,12,6,4,0,0,2,12203.703880310059,15,8,5,0,0,2,22780.832052230835,,,,,,,
P-C,166411,12,,,,,,,,12,6,4,0,0,2,16743.00193786621,11,7,3,0,0,1,18864.593744277954,,,,,,,
P-C,166429,12,,,,,,,,10,5,2,0,0,3,12981.52494430542,15,13,1,0,0,1,20356.816053390503,,,,,,,
P-C,166478,14,,,,,,,,15,7,6,0,1,1,19357.291221618652,12,6,4,0,1,1,15965.497016906738,,,,,,,
P-C,166479,12,,,,,,,,7,3,3,0,1,0,14576.560258865356,6,3,2,0,1,0,15105.164051055908,,,,,,,
P-C,166480,10,,,,,,,,10,4,4,0,2,0,14171.303272247314,7,4,1,0,2,0,12388.11707496643,,,,,,,
P-C,166494,12,,,,,,,,9,5,1,0,1,2,16995.79405784607,9,4,2,0,1,2,13596.400737762451,,,,,,,
P-C,166519,2,,,,,,,,5,2,0,0,1,2,14823.547840118408,7,4,0,0,1,2,15877.313137054443,,,,,,,
P-C,166520,2,,,,,,,,4,3,0,0,0,1,14153.346061706543,4,3,0,0,0,1,11828.660011291504,,,,,,,
P-C,166537,8,,,,,,,,6,3,2,0,0,1,15506.310224533081,5,4,0,0,0,1,14714.84112739563,,,,,,,
P-C,166538,7,,,,,,,,7,5,0,0,0,2,11433.393716812134,9,7,0,0,0,2,17875.837802886963,,,,,,,
P-C,166539,12,,,,,,,,6,3,2,0,0,1,16629.696130752563,8,5,2,0,0,1,13623.81386756897,,,,,,,
P-C,166548,17,,,,,,,,13,5,8,0,0,0,18332.343101501465,11,6,5,0,0,0,20479.67290878296,,,,,,,
P-C,166549,12,,,,,,,,9,4,5,0,0,0,18320.65725326538,8,4,3,0,1,0,21094.502925872803,,,,,,,
P-C,169042,13,,,,,,,,11,5,4,0,0,2,19013.00811767578,12,6,4,0,0,2,21558.106899261475,,,,,,,
P-C,171480,9,,,,,,,,10,4,4,0,0,2,15171.921014785767,11,7,2,0,0,2,20048.07710647583,,,,,,,
P-C,171572,2,,,,,,,,4,2,1,0,1,0,11463.781833648682,4,2,1,0,1,0,11164.944171905518,,,,,,,
P-C,171646,9,,,,,,,,0,0,0,0,0,0,13807.059049606323,7,5,2,0,0,0,16303.415775299072,,,,,,,
P-C,171647,12,,,,,,,,10,7,3,0,0,0,13311.02991104126,6,4,2,0,0,0,18659.79504585266,,,,,,,
P-C,171648,12,,,,,,,,5,3,2,0,0,0,13006.26516342163,6,3,3,0,0,0,14516.418933868408,,,,,,,
P-C,171649,10,,,,,,,,8,6,2,0,0,0,15162.054061889648,6,5,1,0,0,0,14536.4990234375,,,,,,,
P-C,171650,9,,,,,,,,4,2,2,0,0,0,19075.78682899475,7,5,2,0,0,0,16017.750024795532,,,,,,,
P-C,171921,9,,,,,,,,9,5,2,0,0,2,16396.5060710907,9,5,2,0,0,2,19972.824096679688,,,,,,,
P-C,17233,10,,,,,,,,9,7,2,0,0,0,13113.048076629639,7,4,3,0,0,0,11988.016128540039,,,,,,,
P-C,17540,11,,,,,,,,7,3,2,0,2,0,15121.896982192993,8,3,3,0,2,0,14191.702842712402,,,,,,,
P-C,17541,8,,,,,,,,9,1,4,0,4,0,17551.9700050354,12,3,5,0,4,0,15273.061037063599,,,,,,,
P-C,17680,11,,,,,,,,10,7,3,0,0,0,14099.117755889893,9,6,3,0,0,0,14038.275003433228,,,,,,,
P-C,176851,10,,,,,,,,11,5,3,0,0,3,18540.629863739014,9,4,4,0,0,1,22929.40068244934,,,,,,,
P-C,176995,9,,,,,,,,11,5,3,0,0,3,15770.005941390991,11,4,5,0,0,2,13060.679197311401,,,,,,,
P-C,177003,10,,,,,,,,11,6,3,0,0,2,16352.212905883789,8,3,3,0,0,2,18424.69096183777,,,,,,,
P-C,17789,15,,,,,,,,7,4,2,0,0,1,14542.760848999023,6,3,2,0,0,1,12688.096046447754,,,,,,,
P-C,178403,14,,,,,,,,12,6,4,0,0,2,17325.562238693237,13,8,4,0,0,1,17828.55224609375,,,,,,,
P-C,178650,11,,,,,,,,5,2,3,0,0,0,15204.149007797241,7,5,2,0,0,0,17196.5389251709,,,,,,,
P-C,180614,12,,,,,,,,12,6,4,0,0,2,18155.91287612915,10,5,3,0,0,2,15359.862089157104,,,,,,,
P-C,180671,17,,,,,,,,13,4,8,0,1,0,19196.58398628235,14,6,6,0,2,0,19748.570203781128,,,,,,,
P-C,180754,14,,,,,,,,14,8,6,0,0,0,14012.09282875061,9,5,4,0,0,0,14350.940942764282,,,,,,,
P-C,180755,14,,,,,,,,12,5,7,0,0,0,20432.459831237793,14,9,5,0,0,0,18966.82381629944,,,,,,,
P-C,180756,18,,,,,,,,11,7,4,0,0,0,15140.516996383667,14,9,5,0,0,0,22607.667922973633,,,,,,,
P-C,181509,11,,,,,,,,8,4,4,0,0,0,15120.513677597046,10,6,4,0,0,0,18870.79620361328,,,,,,,
P-C,182615,11,,,,,,,,7,2,4,0,1,0,17478.821754455566,8,4,3,0,1,0,17511.8088722229,,,,,,,
P-C,182666,8,,,,,,,,0,0,0,0,0,0,19832.775831222534,8,3,1,0,0,4,17763.175010681152,,,,,,,
P-C,182667,9,,,,,,,,12,4,3,0,0,5,20627.551078796387,11,4,3,0,0,4,21304.45623397827,,,,,,,
P-C,182668,8,,,,,,,,7,3,3,0,0,1,17076.765060424805,9,5,3,0,0,1,18425.59003829956,,,,,,,
P-C,182701,6,,,,,,,,4,3,1,0,0,0,10374.799966812134,4,3,1,0,0,0,13705.652952194214,,,,,,,
P-C,182702,16,,,,,,,,7,3,4,0,0,0,13904.674768447876,10,4,3,1,1,1,15721.472978591919,,,,,,,
P-C,182703,8,,,,,,,,5,3,2,0,0,0,12965.37184715271,7,6,1,0,0,0,13618.337154388428,,,,,,,
P-C,182704,9,,,,,,,,6,4,2,0,0,0,17621.732234954834,0,0,0,0,0,0,17822.417974472046,,,,,,,
P-C,186068,2,,,,,,,,6,2,3,0,1,0,9551.644086837769,6,3,2,0,1,0,9622.881174087524,,,,,,,
P-C,187617,9,,,,,,,,10,7,3,0,0,0,10626.749992370605,9,6,3,0,0,0,17922.21689224243,,,,,,,
P-C,187624,11,,,,,,,,9,6,3,0,0,0,10774.51777458191,10,7,3,0,0,0,27750.500679016113,,,,,,,
P-C,187731,5,,,,,,,,7,4,2,0,0,1,12143.027305603027,7,4,1,1,0,1,15769.472122192383,,,,,,,
P-C,188563,12,,,,,,,,6,3,2,1,0,0,13905.82299232483,4,3,1,0,0,0,9648.526906967163,,,,,,,
P-C,193452,13,,,,,,,,11,6,3,0,0,2,11874.90200996399,7,3,2,0,0,2,17793.36380958557,,,,,,,
P-C,193536,7,,,,,,,,6,5,0,0,0,1,10853.904247283936,7,6,0,0,0,1,10266.018152236938,,,,,,,
P-C,193537,7,,,,,,,,6,4,1,0,0,1,11166.343927383423,7,5,1,0,0,1,13411.741018295288,,,,,,,
P-C,193538,15,,,,,,,,0,0,0,0,0,0,13557.53231048584,6,4,1,0,0,1,12369.313955307007,,,,,,,
P-C,193539,6,,,,,,,,6,5,0,0,0,1,13128.89313697815,0,0,0,0,0,0,13517.35782623291,,,,,,,
P-C,193566,12,,,,,,,,6,3,3,0,0,0,16071.285009384155,5,3,2,0,0,0,11700.403213500977,,,,,,,
P-C,193567,13,,,,,,,,11,6,5,0,0,0,13694.967031478882,7,5,2,0,0,0,13308.579921722412,,,,,,,
P-C,196451,16,,,,,,,,9,7,2,0,0,0,14958.72688293457,13,8,5,0,0,0,17885.115146636963,,,,,,,
P-C,196452,16,,,,,,,,0,0,0,0,0,0,16516.20101928711,7,2,3,2,0,0,16315.390825271606,,,,,,,
P-C,196453,10,,,,,,,,8,4,2,0,2,0,11209.460258483887,0,0,0,0,0,0,24473.33002090454,,,,,,,
P-C,196454,13,,,,,,,,11,5,4,1,0,1,16250.638008117676,8,4,3,0,0,1,15258.111953735352,,,,,,,
P-C,196484,10,,,,,,,,9,5,1,1,0,2,16123.859882354736,8,4,1,1,0,2,10756.188154220581,,,,,,,
P-C,196485,8,,,,,,,,7,5,0,1,0,1,12692.858219146729,6,4,1,0,0,1,19864.82000350952,,,,,,,
P-C,196486,10,,,,,,,,8,4,3,1,0,0,11495.40090560913,6,3,2,1,0,0,14645.778179168701,,,,,,,
P-C,196487,14,,,,,,,,13,6,6,1,0,0,15234.344005584717,11,7,4,0,0,0,23500.455856323242,,,,,,,
P-C,196488,9,,,,,,,,10,6,2,1,0,1,14499.260902404785,9,5,2,1,0,1,21860.734939575195,,,,,,,
P-C,196489,8,,,,,,,,7,5,1,0,0,1,12778.669118881226,6,3,2,0,0,1,18324.42593574524,,,,,,,
P-C,196490,10,,,,,,,,8,3,3,1,0,1,14911.3130569458,8,4,2,1,0,1,19154.46901321411,,,,,,,
P-C,196959,16,,,,,,,,11,7,4,0,0,0,16504.836082458496,13,9,4,0,0,0,15973.893165588379,,,,,,,
P-C,197066,12,,,,,,,,10,4,5,0,0,1,13572.896003723145,9,3,4,0,0,2,16263.757944107056,,,,,,,
P-C,200552,15,,,,,,,,11,5,4,0,0,2,17760.509967803955,8,3,3,0,0,2,22833.09292793274,,,,,,,
P-C,200555,8,,,,,,,,7,4,1,0,1,1,12560.449123382568,3,0,1,0,1,1,11136.137008666992,,,,,,,
P-C,200563,12,,,,,,,,11,6,5,0,0,0,18127.77018547058,11,6,4,0,0,1,15241.034984588623,,,,,,,
P-C,200564,13,,,,,,,,9,5,4,0,0,0,19487.468242645264,8,4,4,0,0,0,17396.310091018677,,,,,,,
P-C,20078,19,,,,,,,,12,7,4,0,0,1,16489.3639087677,9,4,4,0,0,1,24320.412158966064,,,,,,,
P-C,201242,11,,,,,,,,7,4,3,0,0,0,14790.650844573975,8,6,2,0,0,0,14729.339838027954,,,,,,,
P-C,201243,10,,,,,,,,5,4,1,0,0,0,16281.176090240479,4,3,1,0,0,0,13425.228834152222,,,,,,,
P-C,20143,9,,,,,,,,9,6,2,0,0,1,14760.5721950531,9,6,2,0,0,1,18016.594886779785,,,,,,,
P-C,20170,10,,,,,,,,8,4,3,0,0,1,15899.419784545898,6,4,1,0,0,1,17383.431911468506,,,,,,,
P-C,20171,10,,,,,,,,0,0,0,0,0,0,13922.73998260498,8,5,2,0,0,1,17611.58585548401,,,,,,,
P-C,20172,11,,,,,,,,13,7,5,0,0,1,20790.658950805664,11,6,4,0,0,1,14849.449872970581,,,,,,,
P-C,210901,11,,,,,,,,8,5,1,0,1,1,16178.83014678955,5,2,1,0,1,1,13617.629051208496,,,,,,,
P-C,210902,11,,,,,,,,10,6,2,0,0,2,14731.826782226562,10,7,1,0,0,2,16588.505029678345,,,,,,,
P-C,210947,9,,,,,,,,6,3,3,0,0,0,9550.17113685608,8,6,2,0,0,0,13620.532035827637,,,,,,,
P-C,216699,11,,,,,,,,9,6,3,0,0,0,8452.285766601562,8,5,3,0,0,0,14903.541803359985,,,,,,,
P-C,218533,2,,,,,,,,5,1,2,0,1,1,12330.067873001099,4,0,1,0,1,2,10646.834135055542,,,,,,,
P-C,220677,11,,,,,,,,0,0,0,0,0,0,21219.191074371338,8,5,3,0,0,0,14275.282144546509,,,,,,,
P-C,221150,10,,,,,,,,6,4,1,0,0,1,13518.341064453125,5,3,1,0,0,1,12439.91208076477,,,,,,,
P-C,221151,6,,,,,,,,8,3,1,0,0,4,13789.741039276123,6,1,1,0,0,4,18022.24826812744,,,,,,,
P-C,221152,7,,,,,,,,6,3,2,0,0,1,14012.094020843506,13,7,2,0,0,4,18432.43384361267,,,,,,,
P-C,221153,5,,,,,,,,6,4,1,0,0,1,13217.817068099976,8,3,1,0,0,4,17444.797039031982,,,,,,,
P-C,221191,15,,,,,,,,5,3,2,0,0,0,12732.336044311523,8,5,3,0,0,0,14182.537317276001,,,,,,,
P-C,222844,11,,,,,,,,11,6,3,0,0,2,22087.558031082153,7,3,3,0,0,1,12409.884929656982,,,,,,,
P-C,222879,4,,,,,,,,6,3,1,0,0,2,11468.349933624268,10,3,1,0,0,6,14836.77077293396,,,,,,,
P-C,222880,2,,,,,,,,14,1,2,0,0,11,13106.19330406189,14,1,1,0,0,12,18529.719829559326,,,,,,,
P-C,223,12,,,,,,,,12,6,4,0,0,2,13332.11088180542,13,3,7,0,0,3,19682.294130325317,,,,,,,
P-C,224986,13,,,,,,,,11,6,3,0,0,2,14333.460807800293,8,3,3,0,0,2,17510.241746902466,,,,,,,
P-C,225307,15,,,,,,,,10,8,2,0,0,0,17974.99108314514,13,8,4,0,0,1,14040.71593284607,,,,,,,
P-C,225422,5,,,,,,,,7,5,1,0,1,0,12991.502046585083,5,3,1,0,1,0,20992.393970489502,,,,,,,
P-C,225423,13,,,,,,,,11,7,3,0,1,0,16833.52780342102,10,5,3,0,2,0,21397.90368080139,,,,,,,
P-C,225504,11,,,,,,,,7,6,1,0,0,0,15950.491905212402,10,9,1,0,0,0,22210.320949554443,,,,,,,
P-C,225932,15,,,,,,,,11,5,4,0,1,1,19589.143991470337,9,4,3,0,1,1,22323.591947555542,,,,,,,
P-C,225933,14,,,,,,,,10,4,5,0,1,0,16419.26598548889,7,4,2,0,1,0,15621.9162940979,,,,,,,
P-C,225939,16,,,,,,,,9,5,3,0,0,1,16331.984996795654,8,3,4,0,0,1,16785.247087478638,,,,,,,
P-C,225940,16,,,,,,,,11,3,7,0,0,1,19975.46100616455,12,7,4,0,0,1,20478.913068771362,,,,,,,
P-C,225941,9,,,,,,,,11,4,1,0,0,6,19451.487064361572,12,4,2,0,0,6,19424.208164215088,,,,,,,
P-C,225942,8,,,,,,,,7,4,1,0,0,2,9449.166059494019,9,6,1,0,0,2,17384.345054626465,,,,,,,
P-C,227373,12,,,,,,,,12,8,3,0,0,1,15154.668807983398,9,6,3,0,0,0,14031.270027160645,,,,,,,
P-C,227903,11,,,,,,,,9,6,3,0,0,0,12900.17318725586,11,8,3,0,0,0,12306.075811386108,,,,,,,
P-C,229219,10,,,,,,,,10,4,5,0,1,0,14721.500873565674,7,2,3,0,1,1,15941.257953643799,,,,,,,
P-C,229220,3,,,,,,,,7,3,2,0,1,1,13501.406192779541,6,3,1,0,1,1,15902.956008911133,,,,,,,
P-C,229221,8,,,,,,,,6,3,1,0,1,1,13573.493957519531,7,5,1,0,1,0,15053.379774093628,,,,,,,
P-C,229222,7,,,,,,,,7,3,2,0,1,1,11698.555946350098,6,3,1,0,1,1,14743.207216262817,,,,,,,
P-C,229223,10,,,,,,,,8,4,2,0,1,1,14216.819047927856,0,0,0,0,0,0,17594.88081932068,,,,,,,
P-C,229231,7,,,,,,,,8,5,2,0,0,1,17980.751037597656,0,0,0,0,0,0,18225.544929504395,,,,,,,
P-C,229232,21,,,,,,,,14,3,10,0,0,1,15051.460027694702,9,2,6,0,0,1,17090.71707725525,,,,,,,
P-C,229233,14,,,,,,,,12,6,5,0,0,1,20086.591005325317,15,7,7,0,0,1,22541.235208511353,,,,,,,
P-C,229234,3,,,,,,,,6,3,2,0,0,1,12077.25191116333,7,5,1,0,0,1,16503.179788589478,,,,,,,
P-C,232898,9,,,,,,,,11,6,4,0,0,1,17501.54685974121,13,7,5,0,0,1,15975.685119628906,,,,,,,
P-C,232903,15,,,,,,,,13,7,6,0,0,0,20387.01105117798,11,7,4,0,0,0,28866.33801460266,,,,,,,
P-C,238569,6,,,,,,,,6,4,2,0,0,0,14543.745040893555,9,7,2,0,0,0,15559.531927108765,,,,,,,
P-C,242359,12,,,,,,,,10,6,4,0,0,0,19049.291849136353,11,7,4,0,0,0,17023.98371696472,,,,,,,
P-C,245343,13,,,,,,,,10,5,5,0,0,0,15404.474020004272,13,6,7,0,0,0,17406.688928604126,,,,,,,
P-C,245379,2,,,,,,,,6,2,3,0,1,0,14703.86791229248,5,1,3,0,1,0,15770.344257354736,,,,,,,
P-C,245380,2,,,,,,,,6,2,3,0,1,0,13916.09811782837,6,4,1,0,1,0,13215.691089630127,,,,,,,
P-C,246598,11,,,,,,,,14,8,4,0,0,2,14422.845840454102,11,5,4,0,0,2,21507.304906845093,,,,,,,
P-C,251809,8,,,,,,,,6,3,2,0,1,0,12044.774770736694,5,3,1,0,1,0,14423.489809036255,,,,,,,
P-C,2602,9,,,,,,,,6,3,2,0,1,0,9969.03395652771,6,5,0,0,1,0,14629.85873222351,,,,,,,
P-C,260541,15,,,,,,,,7,6,1,0,0,0,13454.558849334717,4,2,1,1,0,0,13701.809883117676,,,,,,,
P-C,260556,11,,,,,,,,8,3,4,0,1,0,14189.069032669067,7,3,3,0,1,0,15559.288024902344,,,,,,,
P-C,260563,2,,,,,,,,5,3,1,0,1,0,9923.168897628784,4,1,2,0,1,0,13963.829040527344,,,,,,,
P-C,260604,19,,,,,,,,8,3,5,0,0,0,21080.79218864441,12,7,5,0,0,0,17103.42788696289,,,,,,,
P-C,260605,10,,,,,,,,7,4,3,0,0,0,11895.206928253174,10,6,4,0,0,0,16694.756031036377,,,,,,,
P-C,260614,15,,,,,,,,11,6,5,0,0,0,15474.012851715088,13,8,5,0,0,0,18988.91592025757,,,,,,,
P-C,260615,22,,,,,,,,12,4,8,0,0,0,14093.905210494995,16,8,8,0,0,0,20067.05093383789,,,,,,,
P-C,260616,18,,,,,,,,10,5,5,0,0,0,14947.300672531128,11,6,5,0,0,0,16862.781047821045,,,,,,,
P-C,260857,8,,,,,,,,8,3,4,0,1,0,12039.007902145386,7,4,2,0,1,0,18676.337003707886,,,,,,,
P-C,260858,8,,,,,,,,6,4,1,0,1,0,12184.90195274353,7,5,1,0,1,0,13024.432897567749,,,,,,,
P-C,260861,13,,,,,,,,8,3,3,0,2,0,15624.425411224365,8,4,2,0,2,0,18245.856046676636,,,,,,,
P-C,260862,12,,,,,,,,7,4,1,0,2,0,11852.062940597534,6,3,1,0,2,0,20252.07281112671,,,,,,,
P-C,260872,10,,,,,,,,11,7,4,0,0,0,17838.042736053467,10,6,4,0,0,0,18904.215097427368,,,,,,,
P-C,260877,12,,,,,,,,11,6,5,0,0,0,20652.03809738159,12,7,5,0,0,0,20689.016819000244,,,,,,,
P-C,260878,9,,,,,,,,6,4,2,0,0,0,13201.566934585571,5,4,1,0,0,0,14901.917934417725,,,,,,,
P-C,263220,11,,,,,,,,0,0,0,0,0,0,14186.991930007935,8,4,3,0,0,1,16899.996280670166,,,,,,,
P-C,264303,12,,,,,,,,11,4,6,1,0,0,15527.198314666748,13,6,6,1,0,0,26112.91813850403,,,,,,,
P-C,264304,8,,,,,,,,11,6,4,1,0,0,19516.291856765747,8,4,3,1,0,0,18734.487056732178,,,,,,,
P-C,2648,11,,,,,,,,6,3,3,0,0,0,14267.345190048218,7,5,2,0,0,0,11432.645797729492,,,,,,,
P-C,2649,10,,,,,,,,7,3,4,0,0,0,11657.30595588684,13,9,4,0,0,0,17217.437982559204,,,,,,,
P-C,2650,7,,,,,,,,4,3,1,0,0,0,12482.645034790039,5,4,1,0,0,0,10852.753162384033,,,,,,,
P-C,266946,11,,,,,,,,11,7,4,0,0,0,20144.17791366577,13,7,6,0,0,0,13312.72029876709,,,,,,,
P-C,269280,14,,,,,,,,11,6,3,0,0,2,10876.88398361206,0,0,0,0,0,0,17716.038942337036,,,,,,,
P-C,269283,12,,,,,,,,12,6,4,0,0,2,15198.77576828003,16,7,7,0,0,2,25505.094051361084,,,,,,,
P-C,269513,17,,,,,,,,17,10,6,0,0,1,22021.61717414856,13,7,5,0,0,1,18818.39680671692,,,,,,,
P-C,269723,8,,,,,,,,8,5,1,0,1,1,16006.476163864136,7,3,2,0,1,1,16488.454818725586,,,,,,,
P-C,269724,23,,,,,,,,5,3,1,0,1,0,10640.908241271973,0,0,0,0,0,0,22437.451124191284,,,,,,,
P-C,269725,10,,,,,,,,6,3,2,0,1,0,12072.284936904907,8,5,2,0,1,0,15146.383285522461,,,,,,,
P-C,269726,12,,,,,,,,8,5,3,0,0,0,18122.642755508423,9,5,4,0,0,0,20520.13897895813,,,,,,,
P-C,269727,13,,,,,,,,9,4,5,0,0,0,15588.596105575562,9,5,4,0,0,0,19823.817014694214,,,,,,,
P-C,282465,11,,,,,,,,11,7,3,0,0,1,17702.001810073853,14,4,8,0,0,2,21958.75310897827,,,,,,,
P-C,282467,11,,,,,,,,10,5,3,0,0,2,12185.55212020874,0,0,0,0,0,0,22676.408052444458,,,,,,,
P-C,282474,11,,,,,,,,11,6,3,0,0,2,13724.350929260254,16,10,4,0,0,2,19964.494228363037,,,,,,,
P-C,282475,13,,,,,,,,14,7,6,0,0,1,13490.731000900269,13,7,4,0,0,2,21015.06996154785,,,,,,,
P-C,282482,12,,,,,,,,13,7,4,0,0,2,20661.21220588684,9,4,3,0,0,2,15462.867975234985,,,,,,,
P-C,282484,12,,,,,,,,13,5,6,0,0,2,15453.42493057251,12,5,5,0,0,2,21960.4709148407,,,,,,,
P-C,282496,11,,,,,,,,12,6,3,0,0,3,17668.379068374634,9,6,1,0,0,2,16404.009103775024,,,,,,,
P-C,282498,11,,,,,,,,15,5,7,0,0,3,17280.73000907898,0,0,0,0,0,0,23547.131776809692,,,,,,,
P-C,282501,10,,,,,,,,0,0,0,0,0,0,17404.64496612549,7,2,3,0,0,2,13723.37007522583,,,,,,,
P-C,282516,13,,,,,,,,8,5,0,0,2,1,15785.470962524414,7,4,0,0,2,1,15567.916870117188,,,,,,,
P-C,282517,14,,,,,,,,10,6,1,0,1,2,12892.989158630371,9,5,1,0,1,2,15668.728828430176,,,,,,,
P-C,282518,16,,,,,,,,7,4,2,0,1,0,12938.622951507568,9,8,0,0,1,0,16284.550905227661,,,,,,,
P-C,282524,18,,,,,,,,8,3,2,0,2,1,14772.08399772644,8,3,2,0,2,1,18075.239896774292,,,,,,,
P-C,282525,13,,,,,,,,0,0,0,0,0,0,15896.203994750977,9,6,2,0,1,0,18617.011785507202,,,,,,,
P-C,282551,14,,,,,,,,11,4,5,0,1,1,19781.06117248535,7,4,1,0,1,1,16848.604202270508,,,,,,,
P-C,282554,8,,,,,,,,5,3,1,0,1,0,12637.82024383545,4,3,0,0,1,0,13248.781681060791,,,,,,,
P-C,282555,9,,,,,,,,8,5,1,0,1,1,15372.053146362305,6,3,1,0,1,1,16585.503816604614,,,,,,,
P-C,282556,10,,,,,,,,8,4,2,0,1,1,15552.30689048767,9,4,3,0,1,1,15257.287979125977,,,,,,,
P-C,282557,11,,,,,,,,7,3,3,0,0,1,17942.01683998108,10,5,4,0,0,1,19970.06893157959,,,,,,,
P-C,282558,4,,,,,,,,5,3,1,0,0,1,13481.427907943726,6,5,0,0,0,1,18307.22403526306,,,,,,,
P-C,282559,6,,,,,,,,5,4,0,0,0,1,11286.457061767578,6,5,0,0,0,1,12001.091957092285,,,,,,,
P-C,282560,7,,,,,,,,5,3,1,0,0,1,11899.128913879395,6,4,1,0,0,1,15058.582067489624,,,,,,,
P-C,282561,8,,,,,,,,6,4,1,0,0,1,11600.277185440063,7,5,1,0,0,1,13103.102922439575,,,,,,,
