sample_id,model,ground_truth_len,prediction_len,cer,wer,has_prediction,phase,language_simplified
icdar_tr_img_07579,donut,119,105,1.1428571428571428,5.25,True,Phase 1 (OCR),None
icdar_tr_img_07587,donut,439,96,7.15625,38.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_07606,donut,187,702,0.9074074074074074,1.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_07670,donut,134,50,2.86,9.0,True,Phase 1 (OCR),None
icdar_tr_img_07768,donut,249,253,0.9090909090909091,3.6923076923076925,True,Phase 1 (OCR),None
icdar_tr_img_07798,donut,260,51,6.098039215686274,18.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_07848,donut,299,550,0.7327272727272728,1.1,True,Phase 1 (OCR),Latin
icdar_tr_img_07872,donut,202,14,17.071428571428573,39.0,True,Phase 1 (OCR),None
icdar_tr_img_07901,donut,82,252,0.9206349206349206,1.2727272727272727,True,Phase 1 (OCR),Symbols
icdar_tr_img_07906,donut,230,240,0.9416666666666667,4.666666666666667,True,Phase 1 (OCR),Symbols
icdar_tr_img_07911,donut,825,45,17.91111111111111,30.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_07979,donut,103,211,0.6729857819905213,0.8571428571428571,True,Phase 1 (OCR),Latin
icdar_tr_img_08019,donut,15,14,1.0714285714285714,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08060,donut,8,14,1.0,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08079,donut,42,72,0.9861111111111112,1.3333333333333333,True,Phase 1 (OCR),Bangla
icdar_tr_img_08091,donut,72,25,4.0,6.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08132,donut,36,14,2.5714285714285716,7.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08140,donut,11,14,1.0,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08167,donut,32,48,0.7291666666666666,2.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08182,donut,40,14,2.857142857142857,6.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08190,donut,45,36,1.25,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08198,donut,23,14,1.8571428571428572,4.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08202,donut,44,23,1.9130434782608696,4.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08211,donut,63,14,4.5,11.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08248,donut,26,20,1.3,2.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08249,donut,44,1160,0.9982758620689656,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08253,donut,45,35,1.2857142857142858,1.4,True,Phase 1 (OCR),Bangla
icdar_tr_img_08255,donut,19,14,1.3571428571428572,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08270,donut,5,14,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08288,donut,5,14,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08316,donut,6,14,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08400,donut,20,36,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08408,donut,14,14,1.0,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08415,donut,34,34,1.2352941176470589,1.75,True,Phase 1 (OCR),Bangla
icdar_tr_img_08451,donut,62,25,2.48,2.2,True,Phase 1 (OCR),Bangla
icdar_tr_img_08465,donut,45,14,3.7142857142857144,10.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08473,donut,27,778,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08477,donut,31,14,2.2142857142857144,4.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08479,donut,31,14,2.7857142857142856,7.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08486,donut,18,17,1.0588235294117647,1.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08497,donut,27,14,2.2142857142857144,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08517,donut,39,36,1.0277777777777777,2.25,True,Phase 1 (OCR),Bangla
icdar_tr_img_08534,donut,21,14,1.7857142857142858,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08537,donut,16,14,1.7142857142857142,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08540,donut,36,1752,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08568,donut,21,14,1.5,4.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08586,donut,29,14,2.0714285714285716,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08591,donut,90,14,6.428571428571429,11.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08595,donut,32,14,2.2857142857142856,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08597,donut,11,14,1.0,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08612,donut,41,42,1.0,1.4,True,Phase 1 (OCR),Bangla
icdar_tr_img_08640,donut,16,25,0.96,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08675,donut,30,14,3.2857142857142856,9.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08703,donut,15,20,0.95,1.3333333333333333,True,Phase 1 (OCR),Bangla
icdar_tr_img_08712,donut,35,14,2.5,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08730,donut,136,58,2.5344827586206895,4.428571428571429,True,Phase 1 (OCR),Symbols
icdar_tr_img_08744,donut,37,14,2.642857142857143,7.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08753,donut,38,14,2.9285714285714284,8.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08754,donut,14,14,2.142857142857143,7.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08764,donut,8,34,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08775,donut,48,53,0.7735849056603774,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08798,donut,12,14,1.1428571428571428,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08819,donut,28,14,2.2142857142857144,6.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08820,donut,33,64,0.640625,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08853,donut,15,14,1.0714285714285714,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08874,donut,32,14,2.2857142857142856,5.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08876,donut,28,14,2.2857142857142856,6.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08900,donut,15,14,1.6428571428571428,4.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08953,donut,12,14,1.0,3.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08968,donut,32,28,1.1428571428571428,2.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08983,donut,40,14,3.142857142857143,8.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_09009,donut,36,2301,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09053,donut,38,14,2.7142857142857144,5.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09067,donut,87,18,4.833333333333333,6.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_09106,donut,10,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09158,donut,4,14,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09166,donut,23,14,1.6428571428571428,6.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09167,donut,4,14,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09209,donut,29,14,2.0714285714285716,4.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09238,donut,25,19,1.3157894736842106,2.5,True,Phase 1 (OCR),Hindi
icdar_tr_img_09240,donut,29,22,1.3181818181818181,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09244,donut,20,14,1.4285714285714286,4.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09283,donut,15,41,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09292,donut,15,14,1.0714285714285714,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09309,donut,11,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09312,donut,29,18,1.6111111111111112,2.5,True,Phase 1 (OCR),Hindi
icdar_tr_img_09320,donut,18,14,1.2857142857142858,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09324,donut,14,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09335,donut,36,14,4.571428571428571,14.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09352,donut,12,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09366,donut,65,74,0.8783783783783784,0.7142857142857143,True,Phase 1 (OCR),Hindi
icdar_tr_img_09380,donut,12,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09387,donut,23,19,1.2105263157894737,1.5,True,Phase 1 (OCR),Hindi
icdar_tr_img_09401,donut,43,14,3.0714285714285716,6.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09412,donut,18,14,1.2857142857142858,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09418,donut,46,23,1.9565217391304348,3.5,True,Phase 1 (OCR),Hindi
icdar_tr_img_09459,donut,35,39,1.0,1.6666666666666667,True,Phase 1 (OCR),Hindi
icdar_tr_img_09461,donut,18,16,1.125,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09508,donut,26,14,1.8571428571428572,4.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09534,donut,13,14,1.0,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09542,donut,49,28,1.75,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09549,donut,38,27,1.4074074074074074,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09550,donut,20,34,0.8529411764705882,1.3333333333333333,True,Phase 1 (OCR),Hindi
icdar_tr_img_09558,donut,23,33,1.0,1.3333333333333333,True,Phase 1 (OCR),Hindi
icdar_tr_img_09592,donut,27,21,1.2857142857142858,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09595,donut,27,14,1.9285714285714286,7.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09597,donut,32,14,2.2857142857142856,5.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09602,donut,75,52,1.5192307692307692,3.25,True,Phase 1 (OCR),Mixed
icdar_tr_img_09607,donut,10,22,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09611,donut,12,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09636,donut,73,96,0.8333333333333334,1.8571428571428572,True,Phase 1 (OCR),Symbols
icdar_tr_img_09665,donut,58,95,0.968421052631579,1.6666666666666667,True,Phase 1 (OCR),Symbols
icdar_tr_img_09693,donut,21,29,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09698,donut,39,21,1.8571428571428572,3.5,True,Phase 1 (OCR),Hindi
icdar_tr_img_09743,donut,25,24,1.0416666666666667,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09750,donut,50,14,3.5714285714285716,7.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09755,donut,90,14,6.428571428571429,19.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09770,donut,29,14,2.0714285714285716,4.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09780,donut,19,14,1.3571428571428572,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09785,donut,26,59,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09787,donut,39,14,2.7857142857142856,6.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09791,donut,17,14,1.2142857142857142,5.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09805,donut,11,14,1.0,2.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09844,donut,15,14,1.0714285714285714,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09852,donut,21,14,1.5,4.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09873,donut,21,14,1.5,3.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09898,donut,39,14,2.7857142857142856,6.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09942,donut,24,14,1.7142857142857142,5.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09942,donut,24,14,1.7142857142857142,5.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09944,donut,11,34,1.0,1.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_09948,donut,85,31,2.5161290322580645,3.3333333333333335,True,Phase 1 (OCR),Hindi
icdar_tr_img_09968,donut,24,14,1.7142857142857142,5.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_09999,donut,34,16,2.0625,3.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_00008,mistral_document_ai,58,70,1.0,4.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00019,mistral_document_ai,138,174,0.659217877094972,0.8181818181818182,True,Phase 1 (OCR),Symbols
icdar_tr_img_00043,mistral_document_ai,14,276,0.967391304347826,1.0,True,Phase 1 (OCR),None
icdar_tr_img_00065,mistral_document_ai,38,20,2.05,2.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00101,mistral_document_ai,12,14,1.0714285714285714,1.25,True,Phase 1 (OCR),Arabic
icdar_tr_img_00104,mistral_document_ai,61,238,0.9791666666666666,2.8,True,Phase 1 (OCR),Symbols
icdar_tr_img_00138,mistral_document_ai,68,114,0.7058823529411765,0.7142857142857143,True,Phase 1 (OCR),Symbols
icdar_tr_img_00144,mistral_document_ai,78,1137,0.9825,1.0,True,Phase 1 (OCR),None
icdar_tr_img_00149,mistral_document_ai,46,51,0.9807692307692307,5.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00168,mistral_document_ai,34,34,0.47058823529411764,0.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00170,mistral_document_ai,27,70,0.7887323943661971,0.6923076923076923,True,Phase 1 (OCR),Symbols
icdar_tr_img_00194,mistral_document_ai,202,657,0.8461538461538461,0.9775280898876404,True,Phase 1 (OCR),Arabic
icdar_tr_img_00198,mistral_document_ai,61,191,0.9485981308411215,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00214,mistral_document_ai,47,80,0.7682926829268293,1.125,True,Phase 1 (OCR),Symbols
icdar_tr_img_00218,mistral_document_ai,60,51,1.0384615384615385,1.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00222,mistral_document_ai,574,590,0.49665551839464883,0.8404255319148937,True,Phase 1 (OCR),Symbols
icdar_tr_img_00237,mistral_document_ai,7,70,1.0,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00248,mistral_document_ai,63,303,0.8770226537216829,0.9294117647058824,True,Phase 1 (OCR),Symbols
icdar_tr_img_00259,mistral_document_ai,46,77,0.8860759493670886,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00260,mistral_document_ai,44,70,1.0,3.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00269,mistral_document_ai,15,16,0.9375,1.3333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_00277,mistral_document_ai,103,117,0.8,1.0714285714285714,True,Phase 1 (OCR),Arabic
icdar_tr_img_00278,mistral_document_ai,43,27,2.111111111111111,5.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00285,mistral_document_ai,28,66,0.746268656716418,0.75,True,Phase 1 (OCR),Arabic
icdar_tr_img_00293,mistral_document_ai,60,180,0.8111111111111111,2.3333333333333335,True,Phase 1 (OCR),Arabic
icdar_tr_img_00298,mistral_document_ai,55,449,0.9373737373737374,0.9791666666666666,True,Phase 1 (OCR),Arabic
icdar_tr_img_00310,mistral_document_ai,54,70,1.0,3.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00334,mistral_document_ai,64,47,1.3958333333333333,3.25,True,Phase 1 (OCR),Arabic
icdar_tr_img_00383,mistral_document_ai,60,51,1.3461538461538463,8.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00384,mistral_document_ai,20,33,0.9705882352941176,1.3333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_00395,mistral_document_ai,28,79,0.8227848101265823,0.875,True,Phase 1 (OCR),Arabic
icdar_tr_img_00409,mistral_document_ai,46,64,0.6,0.5714285714285714,True,Phase 1 (OCR),Arabic
icdar_tr_img_00456,mistral_document_ai,152,292,0.8013245033112583,0.9655172413793104,True,Phase 1 (OCR),Arabic
icdar_tr_img_00459,mistral_document_ai,61,92,1.4408602150537635,2.0,True,Phase 1 (OCR),None
icdar_tr_img_00512,mistral_document_ai,6,9,1.0,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00543,mistral_document_ai,123,125,0.6428571428571429,0.7083333333333334,True,Phase 1 (OCR),Arabic
icdar_tr_img_00557,mistral_document_ai,107,103,0.5754716981132075,0.7333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_00573,mistral_document_ai,27,61,1.1904761904761905,2.375,True,Phase 1 (OCR),Arabic
icdar_tr_img_00591,mistral_document_ai,16,13,1.1538461538461537,1.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00593,mistral_document_ai,30,411,0.9887133182844243,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00620,mistral_document_ai,70,117,0.6833333333333333,0.7692307692307693,True,Phase 1 (OCR),Symbols
icdar_tr_img_00638,mistral_document_ai,110,175,0.8314606741573034,1.105263157894737,True,Phase 1 (OCR),Arabic
icdar_tr_img_00661,mistral_document_ai,82,53,1.8363636363636364,9.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00682,mistral_document_ai,26,70,0.8767123287671232,0.8,True,Phase 1 (OCR),Arabic
icdar_tr_img_00690,mistral_document_ai,67,122,0.7559055118110236,1.3333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_00695,mistral_document_ai,33,25,2.12,12.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00707,mistral_document_ai,228,219,0.36936936936936937,0.5135135135135135,True,Phase 1 (OCR),Symbols
icdar_tr_img_00708,mistral_document_ai,35,12562,0.9996652639632747,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00715,mistral_document_ai,70,27,2.5555555555555554,6.5,True,Phase 1 (OCR),Arabic
icdar_tr_img_00721,mistral_document_ai,54,51,1.2115384615384615,6.0,True,Phase 1 (OCR),None
icdar_tr_img_00742,mistral_document_ai,27,26,1.0384615384615385,1.0,True,Phase 1 (OCR),Arabic
icdar_tr_img_00752,mistral_document_ai,14,20,0.35,0.3333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_00783,mistral_document_ai,91,135,0.9428571428571428,2.1,True,Phase 1 (OCR),Arabic
icdar_tr_img_00846,mistral_document_ai,43,43,1.2093023255813953,2.75,True,Phase 1 (OCR),Arabic
icdar_tr_img_00878,mistral_document_ai,138,21452,0.996306631648063,0.998005698005698,True,Phase 1 (OCR),None
icdar_tr_img_00902,mistral_document_ai,86,98,0.86,0.9285714285714286,True,Phase 1 (OCR),Arabic
icdar_tr_img_00910,mistral_document_ai,79,93,0.8958333333333334,1.2666666666666666,True,Phase 1 (OCR),Symbols
icdar_tr_img_00916,mistral_document_ai,5,70,1.0,4.0,True,Phase 1 (OCR),None
icdar_tr_img_00951,mistral_document_ai,83,202,0.7019230769230769,0.6190476190476191,True,Phase 1 (OCR),Arabic
icdar_tr_img_00986,mistral_document_ai,15,43,0.8222222222222222,0.8,True,Phase 1 (OCR),Arabic
icdar_tr_img_01057,mistral_document_ai,233,40,5.341463414634147,11.0,True,Phase 1 (OCR),None
icdar_tr_img_01110,mistral_document_ai,45,71,0.726027397260274,0.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_01117,mistral_document_ai,23,44,0.8222222222222222,1.5,True,Phase 1 (OCR),None
icdar_tr_img_01175,mistral_document_ai,2,6,0.6666666666666666,1.0,True,Phase 1 (OCR),Latin
icdar_tr_img_01178,mistral_document_ai,79,102,0.6634615384615384,0.9166666666666666,True,Phase 1 (OCR),None
icdar_tr_img_01299,mistral_document_ai,51,25,1.68,1.3333333333333333,True,Phase 1 (OCR),Arabic
icdar_tr_img_01308,mistral_document_ai,27,26,0.5555555555555556,1.2,True,Phase 1 (OCR),Symbols
icdar_tr_img_01309,mistral_document_ai,47,27,1.7407407407407407,3.5,True,Phase 1 (OCR),Latin
icdar_tr_img_01496,mistral_document_ai,25,70,0.9428571428571428,2.5,True,Phase 1 (OCR),Latin
icdar_tr_img_01517,mistral_document_ai,25,49,0.74,1.0,True,Phase 1 (OCR),None
icdar_tr_img_01542,mistral_document_ai,17,70,1.0,1.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_01543,mistral_document_ai,43,60,0.8548387096774194,1.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_01712,mistral_document_ai,35,61,0.5714285714285714,0.5,True,Phase 1 (OCR),Latin
icdar_tr_img_01719,mistral_document_ai,91,98,0.55,0.5714285714285714,True,Phase 1 (OCR),Symbols
icdar_tr_img_01728,mistral_document_ai,36,38,0.6410256410256411,0.8333333333333334,True,Phase 1 (OCR),Latin
icdar_tr_img_01797,mistral_document_ai,167,253,0.7027027027027027,1.5,True,Phase 1 (OCR),None
icdar_tr_img_01803,mistral_document_ai,58,84,0.6781609195402298,0.5833333333333334,True,Phase 1 (OCR),None
icdar_tr_img_01870,mistral_document_ai,141,172,0.7747252747252747,0.8461538461538461,True,Phase 1 (OCR),None
icdar_tr_img_02018,mistral_document_ai,44,52,0.5660377358490566,0.6666666666666666,True,Phase 1 (OCR),Symbols
icdar_tr_img_02085,mistral_document_ai,12,30,0.967741935483871,1.0,True,Phase 1 (OCR),Latin
icdar_tr_img_02128,mistral_document_ai,39,59,0.6666666666666666,0.5833333333333334,True,Phase 1 (OCR),None
icdar_tr_img_02164,mistral_document_ai,8,27,1.0,1.0,True,Phase 1 (OCR),Latin
icdar_tr_img_02324,mistral_document_ai,4,5,0.8,2.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_02452,mistral_document_ai,21,27,0.42857142857142855,0.8,True,Phase 1 (OCR),Symbols
icdar_tr_img_02478,mistral_document_ai,15,18,0.3333333333333333,1.0,True,Phase 1 (OCR),Latin
icdar_tr_img_02495,mistral_document_ai,15,41,0.7380952380952381,0.5,True,Phase 1 (OCR),Symbols
icdar_tr_img_02572,mistral_document_ai,32,50,0.6470588235294118,0.8333333333333334,True,Phase 1 (OCR),Symbols
icdar_tr_img_02626,mistral_document_ai,14,16,1.9375,2.6666666666666665,True,Phase 1 (OCR),Symbols
icdar_tr_img_02899,mistral_document_ai,36,70,1.0,3.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_02932,mistral_document_ai,28,29,0.7333333333333333,0.8888888888888888,True,Phase 1 (OCR),Symbols
icdar_tr_img_02969,mistral_document_ai,39,31,1.2903225806451613,1.5,True,Phase 1 (OCR),None
icdar_tr_img_03006,mistral_document_ai,40,232,0.9766536964980544,1.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_03017,mistral_document_ai,44,41,0.4772727272727273,0.6666666666666666,True,Phase 1 (OCR),Chinese
icdar_tr_img_03039,mistral_document_ai,23,51,0.5576923076923077,0.6666666666666666,True,Phase 1 (OCR),Mixed
icdar_tr_img_03052,mistral_document_ai,7,1,7.0,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03120,mistral_document_ai,12,1,12.0,2.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03121,mistral_document_ai,36,37,0.3333333333333333,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03127,mistral_document_ai,25,46,0.8297872340425532,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03135,mistral_document_ai,36,55,0.7678571428571429,1.6666666666666667,True,Phase 1 (OCR),Chinese
icdar_tr_img_03137,mistral_document_ai,2,30,0.967741935483871,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03155,mistral_document_ai,218,228,0.15450643776824036,0.1282051282051282,True,Phase 1 (OCR),Mixed
icdar_tr_img_03160,mistral_document_ai,125,676,0.9690576652601969,1.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_03160,mistral_document_ai,125,676,0.9690576652601969,1.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_03166,mistral_document_ai,26,54,0.6964285714285714,0.6666666666666666,True,Phase 1 (OCR),Chinese
icdar_tr_img_03181,mistral_document_ai,15,1,15.0,3.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03237,mistral_document_ai,159,159,0.09202453987730061,0.3333333333333333,True,Phase 1 (OCR),Mixed
icdar_tr_img_03241,mistral_document_ai,59,63,0.4461538461538462,0.8571428571428571,True,Phase 1 (OCR),Chinese
icdar_tr_img_03286,mistral_document_ai,39,32,1.1818181818181819,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03291,mistral_document_ai,79,87,0.32222222222222224,0.7142857142857143,True,Phase 1 (OCR),Chinese
icdar_tr_img_03306,mistral_document_ai,6,27,1.0,1.5,True,Phase 1 (OCR),Chinese
icdar_tr_img_03314,mistral_document_ai,4,29,0.9655172413793104,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03316,mistral_document_ai,80,54,1.0714285714285714,2.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_03320,mistral_document_ai,73,75,0.5512820512820513,1.125,True,Phase 1 (OCR),Chinese
icdar_tr_img_03342,mistral_document_ai,15,157,0.9629629629629629,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03369,mistral_document_ai,26,37,0.6842105263157895,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03371,mistral_document_ai,105,136,0.583941605839416,0.5263157894736842,True,Phase 1 (OCR),Chinese
icdar_tr_img_03444,mistral_document_ai,135,145,0.5878378378378378,0.6842105263157895,True,Phase 1 (OCR),Chinese
icdar_tr_img_03445,mistral_document_ai,24,24,0.5833333333333334,0.75,True,Phase 1 (OCR),Chinese
icdar_tr_img_03463,mistral_document_ai,165,168,0.3181818181818182,0.6153846153846154,True,Phase 1 (OCR),Mixed
icdar_tr_img_03464,mistral_document_ai,53,88,0.7528089887640449,1.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_03487,mistral_document_ai,38,19,1.3157894736842106,1.6666666666666667,True,Phase 1 (OCR),Mixed
icdar_tr_img_03524,mistral_document_ai,10,228,0.9956140350877193,1.0,True,Phase 1 (OCR),Chinese
icdar_tr_img_03527,mistral_document_ai,50,50,0.46153846153846156,0.42857142857142855,True,Phase 1 (OCR),Chinese
icdar_tr_img_03529,mistral_document_ai,15,27,1.0,1.0,True,Phase 1 (OCR),Chinese
